브랜드명,지점명,업체유형,도로명주소,위도,경도,ID,연락처,주차시설,평점,판매자ID,판매상품목록
GS25,원주상지영서대점,편의점,"강원도 원주시 상지대길 84, (우산동)",37.372659688666396,127.929959823749,,,,,,
GS25,혁신점,편의점,"강원도 원주시 혁신로 63, (반곡동)",37.323252940004394,127.98126645593399,,,,,,
GS25,춘천효제점,편의점,"강원도 춘천시 효제길23번길 18-9, (효자동)",37.8724019228225,127.73812008548401,,,,,,
이디야,춘천제일점,프렌차이즈,"강원도 춘천시 춘주로 89, (온의동)",37.8622322898941,127.71984690611099,,,,,,
GS25,정선로타리점,편의점,"강원도 정선군 정선읍 정선로 1241, (북실리)",37.3789710665653,128.652749728299,,,,,,
스타벅스,설악워터피아점,프렌차이즈,"강원도 속초시 미시령로2983번길 88, (장사동)",38.2077347097235,128.52786734361402,,,,,,
GS25,춘천영서로점,편의점,"강원도 춘천시 영서로 2496, (근화동)",37.8809587245638,127.713625919755,,,,,,
버거킹,속초디티점,프렌차이즈,"강원도 속초시 동해대로 4059, (조양동)",38.1892539814337,128.590668264438,,,,,,
GS25,춘천미소점,편의점,"강원도 춘천시 근화길15번길 43, (근화동)",37.8723151530101,127.719990597476,,,,,,
GS25,고한원진점,편의점,"강원도 정선군 고한읍 강원남로 6484, (고한리)",37.1964272775495,128.872225182755,,,,,,
GS25,동해발한점,편의점,"강원도 동해시 발한로 152, (발한동)",37.5455584327299,129.103929498789,,,,,,
스타벅스,춘천후평DT점,프렌차이즈,"강원도 춘천시 후석로 316, (후평동)",37.8794028368605,127.75053160332399,,,,,,
GS25,속초만리점,편의점,"강원도 속초시 만리공원길 9, (교동)",38.2009086800109,128.571421281367,,,,,,
스타벅스,원주혁신도시,프렌차이즈,"강원도 원주시 혁신로 61, (반곡동)",37.323397048067,127.98082636437599,,,,,,
탐앤탐스,엘리시안강촌점,프렌차이즈,"강원도 춘천시 남산면 북한강변길 688, (백양리)",37.8301320342357,127.57879577295,,,,,,
GS25,철원명품점,편의점,"강원도 철원군 갈말읍 명성로139번길 12, (지포리)",38.1442388661214,127.306680875184,,,,,,
탐앤탐스,강릉대관령휴게소인천방면,프렌차이즈,"강원도 강릉시 성산면 영동고속도로 231, (보광리)",37.7596477002046,128.804992837355,,,,,,
GS25,춘천경강점,편의점,"강원도 춘천시 남산면 서백길 80, (서천리)",37.8410686638922,127.551442554609,,,,,,
GS25,기린점,편의점,"강원도 인제군 기린면 기린로 43, (현리)",37.9560859294969,128.317941782662,,,,,,
이디야,강원도청점,프렌차이즈,"강원도 춘천시 서부대성로 44, (요선동)",37.883173029825,127.72788457408001,,,,,,
GS25,삼척항점,편의점,"강원도 삼척시 새천년도로 84, (정하동)",37.4391139920783,129.190652632465,,,,,,
GS25,고성유진점,편의점,"강원도 고성군 토성면 아야진해변길 3, (청간리)",38.267705375009605,128.554699523491,,,,,,
GS25,춘천포스코점,편의점,"강원도 춘천시 춘천로296번길 15-1, (후평동)",37.880097723145,127.74682334282801,,,,,,
나들가게,현대슈퍼,편의점,"강원도 원주시 남산로 24, (명륜동, 현대1차)",37.3409214921881,127.94496596326599,,,,,,
GS25,홍천주공점,편의점,"강원도 홍천군 홍천읍 갈마로 14, (갈마곡리)",37.6924044505004,127.898602250071,,,,,,
GS25,단계행복점,편의점,"강원도 원주시 백간길 91, (단계동)",37.3520984446575,127.933568441481,,,,,,
GS25,원주성호점,편의점,"강원도 원주시 치악로 2045, (태장동)",37.36217617989521,127.961319908412,,,,,,
이디야,강릉올림픽선수촌점,프렌차이즈,"강원도 강릉시 선수촌로 79-15, (홍제동)",37.757825720335,128.868708117408,,,,,,
GS25,단계봉화산점,편의점,"강원도 원주시 봉화서부로 14, (단계동)",37.356433422470104,127.92002980277901,,,,,,
GS25,신림황둔점,편의점,"강원도 원주시 신림면 신림황둔로 164, (신림리)",37.2426971216452,128.088443992007,,,,,,
이디야,문막동화점,프렌차이즈,"강원도 원주시 문막읍 왕건로 81, (동화리)",37.3266994319302,127.829101256224,,,,,,
GS25,관대사랑점,편의점,"강원도 강릉시 관대길 36, (내곡동)",37.7393754950245,128.876854454305,,,,,,
GS25,강릉대박점,편의점,"강원도 강릉시 강중길 12-1, (입암동)",37.752911622381795,128.906269413134,,,,,,
GS25,원주단관청솔점,편의점,"강원도 원주시 단구로 416, (단구동, 단관청솔4차)",37.320226680105,127.953838215939,,,,,,
GS25,원주상지점,편의점,"강원도 원주시 북원로2475번길 66, (우산동)",37.366300570914504,127.93469620323401,,,,,,
GS25,동해센터점,편의점,"강원도 동해시 대학로 16, (천곡동)",37.5219244927976,129.113491147643,,,,,,
GS25,동해묵호역점,편의점,"강원도 동해시 발한로 184-1, (발한동)",37.5469469164914,129.106722528242,,,,,,
GS25,원주문막공단점,편의점,"강원도 원주시 문막읍 반산1로 22, (반계리)",37.299402086643504,127.80420065633601,,,,,,
GS25,영월장릉점,편의점,"강원도 영월군 영월읍 단종로 182, (영흥리)",37.1952015481333,128.45586503316002,,,,,,
GS25,강릉안목점,편의점,"강원도 강릉시 창해로 10, (견소동)",37.773215637764295,128.945882850821,,,,,,
