브랜드명,지점명,업체유형,도로명주소,위도,경도,ID,연락처,주차시설,평점,판매자ID,판매상품목록
GS25,북세종점,편의점,"세종특별자치시 조치원읍 새내로 138, (교리)",36.6041601762594,127.29779867306002,,,,,,
GS25,G세종로점,편의점,"세종특별자치시 세종로 1328, (아름동)",36.52057087023479,127.244401845204,,,,,,
GS25,세종파크점,편의점,"세종특별자치시 한누리대로 321, (나성동)",36.492967075109604,127.25595440445,,,,,,
이마트24,세종국세청점,편의점,"세종특별자치시 한누리대로 234, (나성동)",36.4856147604362,127.259116179047,,,,,,
이마트24,세종청정점,편의점,"세종특별자치시 연동면 태산로 60, (명학리)",36.5290956414529,127.35145311731002,,,,,,
이마트24,세종부강주은점,편의점,"세종특별자치시 부강면 부강3길 3-16, (부강리)",36.5285900592075,127.362992598156,,,,,,
이마트24,세종대평점,편의점,"세종특별자치시 대평1길 38, (대평동, 해들마을3단지)",36.4710483658793,127.277800146198,,,,,,
이마트24,세종금강노을점,편의점,"세종특별자치시 시청대로 115, (보람동)",36.4791093488867,127.284454591914,,,,,,
이마트24,세종부강문곡점,편의점,"세종특별자치시 부강면 부강외천로 193, (문곡리)",36.5287962642282,127.388618710214,,,,,,
이마트24,세종더샵힐점,편의점,"세종특별자치시 새롬로 56, (새롬동, 새뜸마을더샵힐스테이트14단지)",36.4891703082636,127.25553311478501,,,,,,
이디야,세종시새롬동점,프렌차이즈,"세종특별자치시 새롬중앙로 33, (새롬동)",36.484153829815995,127.251741966978,,,,,,
GS25,부강산업점,편의점,"세종특별자치시 부강면 금호안골길 10, (금호리)",36.50338635568829,127.35859991345801,,,,,,
이마트24,세종고운프라자점,편의점,"세종특별자치시 마음로 264, (고운동)",36.519327783459,127.234599594976,,,,,,
이마트24,세종양연점,편의점,"세종특별자치시 다정중앙로 77, (다정동, 가온마을6단지)",36.497445955778204,127.248734258323,,,,,,
이디야,국립세종도서관점,프렌차이즈,"세종특별자치시 다솜3로 48, (어진동)",36.498820792594294,127.26838914836,,,,,,
GS25,세종여울점,편의점,"세종특별자치시 보람1길 14, (보람동)",36.47528749798229,127.284344658354,,,,,,
이디야,세종나성점,프렌차이즈,"세종특별자치시 나성북1로 12, (나성동)",36.4909859235471,127.257647546065,,,,,,
GS25,세종리버뷰점,편의점,"세종특별자치시 시청대로 210, (보람동, 호려울마을10단지)",36.482180821616,127.293242788088,,,,,,
GS25,한솔첫마을점,편의점,"세종특별자치시 누리로 54, (한솔동, 첫마을푸르지오5단지)",36.476134276202295,127.25195297735,,,,,,
GS25,새롬중앙로점,편의점,"세종특별자치시 새롬중앙로 20, (새롬동, 새뜸마을8단지)",36.483596229956,127.25336556113199,,,,,,
버거킹,세종반곡점,프렌차이즈,"세종특별자치시 한누리대로 1948, (반곡동)",36.4905738145237,127.302876841564,,,,,,
이마트24,세종소담점,편의점,"세종특별자치시 남세종로 357, (소담동, 새샘마을1단지)",36.4803210692652,127.298806090676,,,,,,
이마트24,세종소정점,편의점,"세종특별자치시 소정면 도래말길 6, (운당리)",36.6991648315922,127.15118020996599,,,,,,
이마트24,세종힐데스하임점,편의점,"세종특별자치시 마음로 67, (고운동, 가락마을1단지)",36.5047623035908,127.23291222594901,,,,,,
이마트24,대평점,편의점,"세종특별자치시 한누리대로 2257, (대평동)",36.4726086801432,127.277997685874,,,,,,
이마트24,R세종KT&G점,편의점,"세종특별자치시 한누리대로 411, (어진동)",36.501123224477894,127.25886799062201,,,,,,
GS25,세종반곡,편의점,"세종특별자치시 한누리대로 1821, (반곡동)",36.4974241910234,127.31238149161999,,,,,,
이디야,세종시조치원점,프렌차이즈,"세종특별자치시 조치원읍 조치원로 19-2, (원리)",36.601544845468204,127.29901833927099,,,,,,
GS25,반곡6단지점,편의점,"세종특별자치시 시청대로 580, (반곡동)",36.495597498834,127.31757680390498,,,,,,
GS25,세종어반점,편의점,"세종특별자치시 나성로 96, (나성동)",36.487870503617295,127.261003203295,,,,,,
이디야,세종시종촌동점,프렌차이즈,"세종특별자치시 달빛로 59, (종촌동)",36.504238604591606,127.249762626781,,,,,,
GS25,세종보람,편의점,"세종특별자치시 남세종로 466, (보람동)",36.4767175532265,127.288382321938,,,,,,
