브랜드명,지점명,업체유형,도로명주소,위도,경도,ID,연락처,주차시설,평점,판매자ID,판매상품목록
GS25,대천파크점,편의점,충청남도 보령시 대천항로 244,36.3193601698611,126.511636995395,,,,,,
버거킹,서산호수공원점,프렌차이즈,충청남도 서산시 호수공원6로 72,36.7725764482988,126.45118368956001,,,,,,
GS25,쌍용베스트점,편의점,"충청남도 천안시 서북구 미라12길 1, (쌍용동)",36.805215292982,127.12877458027599,,,,,,
GS25,공주청룡점,편의점,충청남도 공주시 의당면 의당로 323-2,36.4991889203013,127.13983922820299,,,,,,
GS25,금강대점,편의점,충청남도 논산시 상월면 상월로 522,36.306819131790206,127.189714424272,,,,,,
GS25,백석생활관점,편의점,충청남도 천안시 동남구 문암로 76,36.841343358114294,127.18737328165399,,,,,,
GS25,보령죽정점,편의점,충청남도 보령시 지장골길 143,36.360719029791795,126.599160222996,,,,,,
GS25,아산설화점,편의점,충청남도 아산시 고불로 669,36.753855245279006,127.03059074098302,,,,,,
GS25,보령발전소점,편의점,충청남도 보령시 오천면 오천해안로 2,36.3965964281176,126.50129257318301,,,,,,
GS25,공주웅진점,편의점,충청남도 공주시 백제문화로 2141,36.456834343230206,127.10825519607,,,,,,
GS25,아산온천대로점,편의점,충청남도 아산시 신창면 온천대로 757-3,36.771650428441,126.929361893416,,,,,,
GS25,보령청소점,편의점,충청남도 보령시 청소면 청소큰길 177,36.4461708892663,126.59017439731501,,,,,,
GS25,대천파레브점,편의점,충청남도 보령시 해수욕장8길 70,36.3121438470371,126.513255130841,,,,,,
GS25,금산추부점,편의점,충청남도 금산군 추부면 마전로 60,36.191516991793705,127.46666942828199,,,,,,
GS25,당진보람점,편의점,충청남도 당진시 송악읍 신평로 1469,36.9316681931,126.743714266636,,,,,,
이디야,아산배방점,프렌차이즈,충청남도 아산시 배방읍 모산로 121,36.7745960962213,127.055870416637,,,,,,
GS25,논산노성점,편의점,충청남도 논산시 노성면 노성로585번길 1,36.276890432756296,127.13090895395,,,,,,
GS25,불당트로피점,편의점,"충청남도 천안시 서북구 검은들3길 3, (불당동)",36.8105455288478,127.11109615808998,,,,,,
GS25,송악대섬점,편의점,충청남도 당진시 송악읍 대섬길 38-5,36.9802303380306,126.72859567062599,,,,,,
GS25,DM타워점,편의점,"충청남도 천안시 서북구 불당25로 152, (불당동)",36.814629634218505,127.107731374195,,,,,,
GS25,아산둔포고점,편의점,충청남도 아산시 둔포면 충무로 1838,36.93117493980721,127.041673912348,,,,,,
GS25,불당펜타포트점,편의점,"충청남도 천안시 서북구 공원로 195, (불당동, 펜타포트)",36.799908416267705,127.101055406781,,,,,,
GS25,쌍용나이스점,편의점,"충청남도 천안시 서북구 쌍용17길 13, (쌍용동, 한라동백)",36.799805686256,127.123513082775,,,,,,
GS25,아산양우점,편의점,충청남도 아산시 신창면 온천대로 1068,36.7832778336897,126.958059760306,,,,,,
GS25,논산휴먼시아점,편의점,충청남도 논산시 시민로132번길 10,36.17950458538321,127.1020593632,,,,,,
GS25,강경중앙점,편의점,충청남도 논산시 강경읍 계백로 149,36.15761791722979,127.01663371188299,,,,,,
탐앤탐스,천안불당점,프렌차이즈,"충청남도 천안시 서북구 불당34길 26, (불당동)",36.8072679493267,127.10664007542499,,,,,,
GS25,장항솔바람점,편의점,충청남도 서천군 장항읍 장항산단로34번길 42,36.024428862573295,126.667510751009,,,,,,
GS25,부여사랑점,편의점,충청남도 부여군 부여읍 석탑로 31,36.2788527816333,126.912489851894,,,,,,
GS25,한서대정문점,편의점,충청남도 서산시 해미면 대곡2길 54,36.691007747838505,126.580569913466,,,,,,
이디야,천안상명대점,프렌차이즈,"충청남도 천안시 동남구 상명대길 32, (안서동)",36.832597645456794,127.176255130271,,,,,,
GS25,서산파크점,편의점,충청남도 서산시 호수공원5로 31,36.774561646417105,126.450012409901,,,,,,
GS25,청운대정문점,편의점,충청남도 홍성군 홍성읍 남장로 80-60,36.5834782916849,126.665921139412,,,,,,
GS25,입장센터,편의점,"충청남도 천안시 서북구 입장면 성진로 830, (하장리)",36.915123116878,127.22267237243099,,,,,,
GS25,백석대점,편의점,"충청남도 천안시 동남구 문암4길 10-18, (안서동)",36.841362969790104,127.18103832395799,,,,,,
GS25,서천수련원점,편의점,충청남도 서천군 서면 월하성길 74-87,36.1330679115655,126.55745717224801,,,,,,
GS25,천안법조타운점,편의점,"충청남도 천안시 동남구 청수14로 62, (청당동)",36.784205960627105,127.153301822606,,,,,,
GS25,당진읍내중앙점,편의점,충청남도 당진시 무수동로 77,36.888912677739704,126.63685331020099,,,,,,
이디야,논산터미널점,프렌차이즈,충청남도 논산시 중앙로422번길 21,36.2028119492094,127.08906073109101,,,,,,
GS25,구드래공원점,편의점,충청남도 부여군 부여읍 나루터로 66,36.2880495127449,126.90800964071,,,,,,
GS25,아산둔포점,편의점,충청남도 아산시 둔포면 중앙공원로 2,36.923238736779204,127.05780084883999,,,,,,
GS25,불당중앙점,편의점,"충청남도 천안시 서북구 불당21로 40, (불당동, 불당호반써밋플레이스)",36.8128401772833,127.104647603686,,,,,,
GS25,청양타운점,편의점,충청남도 청양군 청양읍 중앙로 108,36.44911771545671,126.803097845715,,,,,,
GS25,신부로하스점,편의점,"충청남도 천안시 동남구 먹거리3길 24, (신부동)",36.8167953778252,127.15501655085698,,,,,,
GS25,불당고은점,편의점,"충청남도 천안시 서북구 불당33길 22, (불당동)",36.8119470925697,127.108121149583,,,,,,
GS25,백석아이파크점,편의점,"충청남도 천안시 서북구 한들3로 100, (백석동, 백석마을아이파크)",36.832288079908295,127.124117972383,,,,,,
GS25,당진에코점,편의점,충청남도 당진시 원당로 115-10,36.910642861194205,126.645118493965,,,,,,
GS25,금산상리점,편의점,충청남도 금산군 금산읍 비단로 326-11,36.111121905039,127.48716241698999,,,,,,
GS25,목천나들목점,편의점,"충청남도 천안시 동남구 목천읍 동평1길 1, (운전리)",36.770506660442,127.231404595827,,,,,,
스타벅스,천안안서점,프렌차이즈,"충청남도 천안시 동남구 안서3길 3, (안서동)",36.83012632298829,127.179857712341,,,,,,
이디야,천안두정점,프렌차이즈,충청남도 천안시 서북구 부성6길 8,36.8356529013224,127.134438635996,,,,,,
GS25,당진로드점,편의점,충청남도 당진시 송산로 60,36.9181351590899,126.65022691175601,,,,,,
스타벅스,천안쌍용역점,프렌차이즈,"충청남도 천안시 서북구 충무로 133, (쌍용동)",36.7931546498979,127.122233069142,,,,,,
GS25,불당뉴타운점,편의점,"충청남도 천안시 서북구 불당24로 43, (불당동)",36.8224282224328,127.10700192375099,,,,,,
GS25,내포모아엘가점,편의점,충청남도 홍성군 홍북면 홍학로 88,36.647119000514,126.67410625260901,,,,,,
GS25,성연산단점,편의점,충청남도 서산시 성연면 성연4로 141-17,36.8304330461159,126.45509591878701,,,,,,
GS25,서산효성점,편의점,충청남도 서산시 예천3로 43,36.76959998718,126.442686282915,,,,,,
GS25,내포상록점,편의점,충청남도 홍성군 홍북면 홍학로 25,36.6526292734667,126.669638841076,,,,,,
GS25,청양타운점,편의점,충청남도 청양군 청양읍 칠갑산로 245,36.450927534627205,126.80383974177,,,,,,
GS25,음봉초원점,편의점,충청남도 아산시 음봉면 음봉로681번길 24-2,36.8370170099145,127.085530998519,,,,,,
GS25,아산월랑점,편의점,충청남도 아산시 음봉면 음봉로 515-42,36.8441216401504,127.06857195283399,,,,,,
GS25,배방리치점,편의점,충청남도 아산시 배방읍 북수로25번길 33,36.7735642396642,127.062133762211,,,,,,
GS25,불당중앙점,편의점,"충청남도 천안시 서북구 불당18로 31, (불당동)",36.8053626110774,127.104925181807,,,,,,
GS25,금산상리점,편의점,충청남도 금산군 금산읍 비단로 326-9,36.1109053638018,127.487108287625,,,,,,
GS25,천안법원점,편의점,"충청남도 천안시 동남구 청수14로 68, (청당동)",36.784399973996294,127.153971905224,,,,,,
GS25,둔포푸른점,편의점,충청남도 아산시 둔포면 충무로 1808,36.930679543172204,127.038357545351,,,,,,
GS25,태안새빛점,편의점,충청남도 태안군 태안읍 동평로 16,36.7467349093116,126.309050877655,,,,,,
스타벅스,아산탕정점,프렌차이즈,충청남도 아산시 탕정면 탕정면로 10,36.7985501582907,127.058288244499,,,,,,
GS25,아산엔시티,편의점,충청남도 아산시 배방읍 연화로 133,36.787229718334,127.104732790793,,,,,,
GS25,아산배방역점,편의점,충청남도 아산시 배방읍 구령길30번길 11-7,36.779286110211295,127.051835906978,,,,,,
GS25,부여규암점,편의점,충청남도 부여군 규암면 내동로 26,36.2694438100824,126.882170496204,,,,,,
GS25,채운점,편의점,충청남도 당진시 서부로 246,36.894581046027604,126.624377787388,,,,,,
GS25,상명대정문점,편의점,"충청남도 천안시 동남구 상명대길 25, (안서동)",36.832956064886396,127.17595980874201,,,,,,
GS25,당진힐스테이트점,편의점,충청남도 당진시 송악읍 틀모시로 738,36.9010542164186,126.69412934048,,,,,,
GS25,KNU산과대점,편의점,충청남도 예산군 예산읍 대학로 54,36.669881551391605,126.859413228722,,,,,,
GS25,천안동면점,편의점,"충청남도 천안시 동남구 동면 충절로 2273, (동산리)",36.778707175040395,127.352504415361,,,,,,
GS25,둔포원룸센터점,편의점,충청남도 아산시 둔포면 운용길 54,36.9329227355288,127.05852355556101,,,,,,
GS25,홍성홍주점,편의점,충청남도 홍성군 홍성읍 홍성천길 314,36.603869672217,126.67059966164,,,,,,
GS25,보령팰리스점,편의점,충청남도 보령시 구시1길 75-11,36.3496254810151,126.589967692636,,,,,,
GS25,홍원항점,편의점,충청남도 서천군 서면 홍원길 85,36.1557933483477,126.50144389395099,,,,,,
GS25,보령원산도점,편의점,충청남도 보령시 오천면 원산도1길 33,36.3824025487582,126.43382671567,,,,,,
GS25,둔포이지더원점,편의점,충청남도 아산시 둔포면 아산밸리중앙로 47,36.9238098811964,127.053697097056,,,,,,
GS25,성거행복점,편의점,"충청남도 천안시 서북구 성거읍 성거길 181-1, (저리, 아르칸빌)",36.8819519982349,127.20503764217399,,,,,,
GS25,대천신광장점,편의점,충청남도 보령시 대해로 897-1,36.305141842512704,126.516895249452,,,,,,
스타벅스,천안신불당점,프렌차이즈,"충청남도 천안시 서북구 불당33길 24, (불당동)",36.8123711066562,127.108183476833,,,,,,
GS25,덕원휴게소점,편의점,충청남도 보령시 청소면 충서로 4063,36.464731414554,126.60059354506201,,,,,,
GS25,둔포원룸센터점,편의점,충청남도 아산시 둔포면 운용길60번길 2,36.9324746103516,127.05883214693,,,,,,
GS25,예산역전로점,편의점,충청남도 예산군 예산읍 역전로 82,36.6865795297649,126.829638637969,,,,,,
GS25,내포중흥클래스점,편의점,충청남도 홍성군 홍북면 자경로 17,36.6542719197596,126.682841510294,,,,,,
스타벅스,계룡대로DT점,프렌차이즈,충청남도 계룡시 엄사면 번영로 6,36.2884042278548,127.244397614398,,,,,,
이마트24,24아산배방황제점,편의점,충청남도 아산시 배방읍 배방로173번길 28-1,36.7728493331163,127.065189375763,,,,,,
GS25,불당미래점,편의점,"충청남도 천안시 서북구 불당33길 40, (불당동)",36.811405107024704,127.10674891256001,,,,,,
GS25,논산아주점,편의점,충청남도 논산시 대화로 143,36.2120151794945,127.09162320455299,,,,,,
GS25,배방공수점,편의점,충청남도 아산시 배방읍 모산로 112,36.774104357007104,127.05522672893,,,,,,
GS25,보령대림점,편의점,충청남도 보령시 한내로터리길 170,36.352364865328205,126.616934608688,,,,,,
GS25,아산더원점,편의점,충청남도 아산시 둔포면 아산밸리북로 68,36.926747335293605,127.055928106917,,,,,,
GS25,배방북수점,편의점,충청남도 아산시 배방읍 배방로187번길 10-1,36.77136725657,127.066954825872,,,,,,
탐앤탐스,천안백석점,프렌차이즈,"충청남도 천안시 서북구 백석3로 13-8, (백석동)",36.8223572165622,127.113167760448,,,,,,
GS25,차암해링턴점,편의점,충청남도 천안시 서북구 3공단6로 123,36.8445893451642,127.10721520805001,,,,,,
이마트24,24순천향대점,편의점,충청남도 아산시 신창면 순천향로 43,36.771894124404895,126.935429766548,,,,,,
GS25,논산은솔점,편의점,충청남도 논산시 해월로259번길 14,36.2104783177052,127.09337587002399,,,,,,
GS25,태안사랑점,편의점,충청남도 예산군 예산읍 벚꽃로351번길 28-5,36.7136985759671,126.84009584020201,,,,,,
GS25,공주청룡점,편의점,충청남도 공주시 의당면 의당로 325,36.4993240108401,127.13982657166001,,,,,,
GS25,두정대림점,편의점,"충청남도 천안시 서북구 두정공단1길 15, (두정동)",36.8325530376478,127.153228942531,,,,,,
GS25,송악제일점,편의점,충청남도 당진시 송악읍 송악로 159,36.9149520444761,126.70177041391099,,,,,,
이마트24,24천안백석대점,편의점,"충청남도 천안시 동남구 문암4길 12-1, (안서동)",36.841489091420605,127.17972517948401,,,,,,
GS25,편의점도운점,편의점,충청남도 공주시 남문길 3,36.459492274461,127.12521635122,,,,,,
GS25,논산강산점,편의점,충청남도 논산시 시민로307번길 28,36.1933832565351,127.08766892215901,,,,,,
GS25,논산강산점,편의점,충청남도 논산시 시민로307번길 22,36.1923051116782,127.08929362555,,,,,,
GS25,아산용연,편의점,충청남도 아산시 배방읍 용연로 54,36.79219034735979,127.088674757316,,,,,,
GS25,신창프라자점,편의점,충청남도 아산시 신창면 서부남로 794,36.7834869433427,126.93486611455299,,,,,,
GS25,천안나우빌점,편의점,"충청남도 천안시 서북구 성거읍 봉주로 120, (신월리, 천안삼환나우빌)",36.876778201297896,127.15904498456301,,,,,,
이마트24,24아산배방스마일점,편의점,충청남도 아산시 배방읍 배방로14번길 19,36.7751798821554,127.052222546473,,,,,,
GS25,백석원룸점,편의점,"충청남도 천안시 서북구 백석5길 20-1, (백석동)",36.8227797573781,127.12642334718399,,,,,,
GS25,배방자이점,편의점,충청남도 아산시 배방읍 호서로 460,36.7683320067595,127.08340137682801,,,,,,
GS25,배방자이점,편의점,충청남도 아산시 배방읍 호서로 458,36.7703106216552,127.08172000197901,,,,,,
이마트24,부여궁남지점,편의점,충청남도 부여군 부여읍 사비로12번길 1,36.2736729975052,126.910758644566,,,,,,
GS25,논산상월점,편의점,충청남도 논산시 상월면 백일헌로 1046,36.295147694353794,127.141873111157,,,,,,
이마트24,보령죽정점,편의점,충청남도 보령시 지장골길 158,36.3614214123019,126.59911420736,,,,,,
이마트24,24온천왕실점,편의점,충청남도 아산시 온화로 18,36.7777744095279,126.99930341817499,,,,,,
GS25,모종캐슬점,편의점,충청남도 아산시 모종로22번길 7,36.783791001858,127.02057887347,,,,,,
이디야,아산둔포점,프렌차이즈,충청남도 아산시 둔포면 둔포중앙로 189,36.924607016011294,127.03850116079799,,,,,,
탐앤탐스,배방점,프렌차이즈,충청남도 아산시 번영로206번길 32,36.78156621735221,127.011992014276,,,,,,
이마트24,천안신불당점,편의점,"충청남도 천안시 서북구 불당33길 26, (불당동)",36.812440755777395,127.107857646677,,,,,,
이디야,천안불당신도시점,프렌차이즈,"충청남도 천안시 서북구 불당31길 24, (불당동)",36.8095318609804,127.10570598682501,,,,,,
GS25,서산이안점,편의점,충청남도 서산시 성연면 성연3로 36,36.8241942134527,126.45069308978701,,,,,,
GS25,당진석문천년점,편의점,충청남도 당진시 석문면 해명1로 199,36.981292681373205,126.585157796928,,,,,,
이마트24,당진신평로드점,편의점,충청남도 당진시 신평면 덕평로 1304,36.8713269930623,126.752913176163,,,,,,
GS25,홍성읍내점,편의점,충청남도 홍성군 홍성읍 문화로 117,36.597709898606894,126.662110987631,,,,,,
GS25,태안쥬라기점,편의점,충청남도 태안군 남면 곰섬로 37-14,36.6103387607885,126.31056984771601,,,,,,
GS25,음봉산동점,편의점,충청남도 아산시 음봉면 월산로 201,36.8486238787434,127.091402909384,,,,,,
GS25,두정로하스점,편의점,"충청남도 천안시 동남구 순천향4길 28, (봉명동)",36.8014001816305,127.134510482488,,,,,,
이마트24,24보령우연플로라점,편의점,충청남도 보령시 해수욕장8길 48,36.313144895819896,126.512590289162,,,,,,
스타벅스,천안청당점,프렌차이즈,"충청남도 천안시 동남구 청수14로 102, (청당동)",36.785541590671,127.157376509891,,,,,,
GS25,아산현대점,편의점,충청남도 아산시 송악면 외암로 1172,36.7407834115035,127.014631252612,,,,,,
이디야,천안불당신도시점,프렌차이즈,"충청남도 천안시 서북구 불당32길 36, (불당동)",36.809367712721894,127.10425095820601,,,,,,
GS25,당진IC점,편의점,충청남도 당진시 송악읍 반촌로 288-5,36.8951604321653,126.70809684547399,,,,,,
GS25,천안다가점,편의점,"충청남도 천안시 서북구 백석3로 91, (백석동, 그린빌2차)",36.8226703437001,127.121358046156,,,,,,
GS25,연산로드점,편의점,충청남도 논산시 해월로249번길 7-1,36.2091680783558,127.09292390176901,,,,,,
GS25,홍성하늘채점,편의점,충청남도 예산군 예산읍 아리랑로144번길 8,36.685811992055,126.844240703826,,,,,,
GS25,두정앨리스점,편의점,"충청남도 천안시 서북구 두정중4길 25, (두정동)",36.8363229964144,127.14234617452601,,,,,,
이마트24,아산스파비스점,편의점,충청남도 아산시 음봉면 아산온천로 228,36.853133548175705,126.981804478306,,,,,,
이마트24,서산중앙고점,편의점,충청남도 서산시 벌말1길 40,36.7767831291911,126.467767176559,,,,,,
이마트24,아산배방알파점,편의점,충청남도 아산시 배방읍 북수로 70,36.7733421462664,127.06827512552,,,,,,
이마트24,서천장항로점,편의점,충청남도 서천군 장항읍 장항로 188,36.0108152044023,126.69824449987499,,,,,,
GS25,서산병원점,편의점,충청남도 서산시 수석산업로 14,36.7809063943551,126.502132279402,,,,,,
GS25,둔포프라자점,편의점,충청남도 아산시 둔포면 아산밸리중앙로 80-18,36.9207722664091,127.057000660053,,,,,,
GS25,서산그린점,편의점,충청남도 서산시 향교5길 36-15,36.7961718029656,126.45985158674401,,,,,,
나들가게,오늘쌀마트,편의점,충청남도 공주시 의당면 연수원길 115-19,36.491252813857606,127.146612565977,,,,,,
이마트24,아산인주현대점,편의점,충청남도 아산시 인주면 현대로 1097,36.8518110559531,126.880813133637,,,,,,
이마트24,홍성대교점,편의점,충청남도 홍성군 홍성읍 의사로36번길 19,36.6014361433208,126.672988503228,,,,,,
이마트24,당진점,편의점,충청남도 당진시 백암로 217,36.890746756091204,126.624760718586,,,,,,
이마트24,보령골드점,편의점,충청남도 보령시 대천방조제로 18,36.346110239351,126.58915103381901,,,,,,
이디야,서산석림점,프렌차이즈,충청남도 서산시 동서1로 51,36.769639936271794,126.463776299904,,,,,,
이마트24,서산동문비발디점,편의점,충청남도 서산시 쌍연남2로 14,36.781348378214,126.466107955767,,,,,,
GS25,불당이안점,편의점,"충청남도 천안시 서북구 불당23로 13, (불당동, 엘에이치이안)",36.820959210556296,127.10219916330799,,,,,,
