브랜드명,지점명,업체유형,도로명주소,위도,경도,ID,연락처,주차시설,평점,판매자ID,판매상품목록
이마트24,전주아중로점,편의점,"전라북도 전주시 덕진구 아중로 216, (우아동1가)",35.82814276838079,127.17283844850401,,,,,,
나들가게,한마음슈퍼,편의점,"전라북도 전주시 덕진구 기린대로 364-10, (금암동)",35.8358779039444,127.13595473411002,,,,,,
나들가게,준마트,편의점,전라북도 전주시 완산구 따박골4길 17,35.8073272699225,127.126383290581,,,,,,
나들가게,춘포하나마트,편의점,"전라북도 익산시 춘포면 춘포2길 26-2, (춘포리)",35.8996829796721,127.004613792078,,,,,,
GS25,무주중앙점,편의점,"전라북도 무주군 무주읍 단천로 99, (읍내리)",36.0080213667479,127.662257265468,,,,,,
이마트24,군산미장점,편의점,"전라북도 군산시 미장안6길 26, (미장동)",35.9670532184619,126.729595256872,,,,,,
이마트24,익산어양주공점,편의점,"전라북도 익산시 부송1로 17, (어양동, 어양주공4단지)",35.9573836048487,126.98421359202699,,,,,,
버거킹,원광대점,프렌차이즈,"전라북도 익산시 익산대로 460, (신동)",35.9717068465349,126.960236446328,,,,,,
이마트24,익산이편한점,편의점,"전라북도 익산시 선화로10길 19, (모현동1가)",35.94712208955129,126.94703617036998,,,,,,
이마트24,익산남중점,편의점,"전라북도 익산시 익산대로52길 50, (남중동)",35.950527624060896,126.957210864501,,,,,,
이마트24,군산시네마점,편의점,"전라북도 군산시 백토로 198, (나운동)",35.961633883370105,126.704883277565,,,,,,
나들가게,서문슈퍼,편의점,"전라북도 남원시 의총로 111, (왕정동)",35.4107446254406,127.37639083979299,,,,,,
이마트24,전주아중마을점,편의점,"전라북도 전주시 덕진구 아중2길 12, (우아동2가)",35.8297123548666,127.17433845764201,,,,,,
이마트24,군산본점,편의점,"전라북도 군산시 문화로 127, (수송동)",35.970121290799,126.71977851300501,,,,,,
GS25,완주단비점,편의점,"전라북도 완주군 봉동읍 둔산1로 130, (둔산리, 전주첨단코아루2차)",35.962281682915794,127.123027961351,,,,,,
이마트24,익산원광대타운점,편의점,"전라북도 익산시 무왕로 884-1, (신동)",35.963908811950105,126.95689083309401,,,,,,
이마트24,군산문화점,편의점,"전라북도 군산시 대학로 165, (문화동)",35.9766931878084,126.70399418531099,,,,,,
GS25,송천자이언트점,편의점,"전라북도 전주시 덕진구 두간6길 9, (송천동1가, 케이제이라미안)",35.8663455002005,127.117818890301,,,,,,
GS25,순창베스트점,편의점,"전라북도 순창군 순창읍 장류로 418, (남계리)",35.375457492007996,127.14795606315501,,,,,,
이마트24,군산수송로점,편의점,"전라북도 군산시 수송1길 30, (수송동)",35.9620514196469,126.71521949563999,,,,,,
GS25,전주팔달로점,편의점,"전라북도 전주시 완산구 팔달로 192-2, (경원동3가)",35.819408091709995,127.14691191540399,,,,,,
스타벅스,전주덕진광장DT점,프렌차이즈,"전라북도 전주시 덕진구 기린대로 491, (덕진동1가)",35.8428951318441,127.124200149648,,,,,,
이마트24,군산나운사거리점,편의점,"전라북도 군산시 대학로 343, (나운동)",35.963327951949395,126.694046814552,,,,,,
GS25,미장센터점,편의점,"전라북도 군산시 수송로 286, (미장동)",35.9638542102901,126.72708562332,,,,,,
이마트24,군산나운중앙점,편의점,"전라북도 군산시 서수송안1길 12-1, (나운동)",35.9655608101993,126.710506404798,,,,,,
이마트24,전주송천영준점,편의점,"전라북도 전주시 덕진구 천마산로 32, (송천동1가)",35.8630188299077,127.125097134799,,,,,,
GS25,도통주공점,편의점,"전라북도 남원시 용성로 227, (도통동, 도통주공)",35.4177956509428,127.396333221353,,,,,,
이마트24,완주삼례중앙점,편의점,"전라북도 완주군 삼례읍 삼봉로 3, (삼례리)",35.9108994972996,127.07272015360901,,,,,,
GS25,전주코오롱점,편의점,"전라북도 전주시 완산구 소대배기로 20, (평화동2가)",35.786974170595705,127.132413565469,,,,,,
버거킹,군산조촌DT점,프렌차이즈,전라북도 군산시 조촌4길 1,35.9665548379063,126.735312759782,,,,,,
