브랜드명,지점명,업체유형,도로명주소,위도,경도,지역,ID,연락처,주차시설,평점,판매자ID,판매상품목록
GS25,주월에이스점,편의점,"광주광역시 남구 회재로1224번길 8-1, (주월동)",35.13274479,126.8952815,광주,,,,,,
스타벅스,광주상무시민로점,프렌차이즈,광주광역시 서구 상무시민로 142,35.15496364,126.8544711,광주,,,,,,
맥도날드,광주진월DT점,프렌차이즈,"광주광역시 남구 서문대로 697, (진월동)",35.12165735,126.8982178,광주,,,,,,
GS25,신안대로점,편의점,"광주광역시 북구 서암대로 104, (신안동)",35.17067194,126.8959103,광주,,,,,,
GS25,광주병원점,편의점,"광주광역시 북구 면앙로139번길 35, (우산동)",35.17808996,126.9279771,광주,,,,,,
GS25,봉선모아점,편의점,"광주광역시 남구 봉선중앙로 113, (봉선동)",35.13132421,126.9106179,광주,,,,,,
GS25,상무우미,편의점,"광주광역시 서구 마륵로 92, (치평동)",35.14546771,126.8416877,광주,,,,,,
GS25,첨단병원점,편의점,"광주광역시 광산구 첨단중앙로170번길 64, (쌍암동)",35.22044368,126.8453905,광주,,,,,,
나들가게,빛고을마트,편의점,"광주광역시 광산구 장덕로6번길 35, (장덕동, 진흥수완더루벤스)",35.19628873,126.8111208,광주,,,,,,
이디야,광주유스퀘어점,프렌차이즈,"광주광역시 서구 무진대로 904, (광천동)",35.16056466,126.8799011,광주,,,,,,
스타벅스,광주봉선중앙점,프렌차이즈,"광주광역시 남구 봉선중앙로 51, (봉선동)",35.12539779,126.9111466,광주,,,,,,
GS25,우남주공점,편의점,"광주광역시 광산구 사암로340번길 30, (월곡동, 운남주공10단지)",35.17450381,126.8094181,광주,,,,,,
스타벅스,광주방림DT점,프렌차이즈,"광주광역시 남구 대남대로 67, (방림동)",35.13499266,126.9176354,광주,,,,,,
스타벅스,신세계광주패션몰점,프렌차이즈,"광주광역시 서구 죽봉대로 61, (화정동)",35.15880902,126.8820764,광주,,,,,,
GS25,봉선모아점,편의점,"광주광역시 남구 봉선중앙로 115, (봉선동, 모아1단지)",35.13163808,126.9104381,광주,,,,,,
GS25,광주힐스테이점,편의점,"광주광역시 서구 화정로244번길 9, (화정동)",35.14640909,126.884375,광주,,,,,,
GS25,광주산월점,편의점,"광주광역시 광산구 월계로130번길 33, (월계동)",35.21196175,126.8397336,광주,,,,,,
GS25,광주운수점,편의점,"광주광역시 광산구 어등대로 581-1, (운수동)",35.1511903,126.7863157,광주,,,,,,
GS25,삼각원룸점,편의점,"광주광역시 북구 송해로 8, (삼각동)",35.19932644,126.901804,광주,,,,,,
GS25,전남대원룸점,편의점,"광주광역시 북구 면앙로32번길 35, (문흥동)",35.17782789,126.9157505,광주,,,,,,
GS25,용봉호반점,편의점,"광주광역시 북구 반룡로27번길 9, (용봉동)",35.17948114,126.9011598,광주,,,,,,
GS25,광주문흥점,편의점,"광주광역시 북구 평교로 30, (문흥동)",35.17991434,126.9253292,광주,,,,,,
GS25,광주소태점,편의점,"광주광역시 동구 지원로 22, (소태동)",35.12401258,126.9348081,광주,,,,,,
GS25,양산일신,편의점,"광주광역시 북구 상촌로43번길 30, (양산동, 일신2차)",35.21230838,126.8803769,광주,,,,,,
GS25,빛고을병원점,편의점,"광주광역시 북구 효열로35번길 35, 101동  (양산동, 동남맨션)",35.20956061,126.8727597,광주,,,,,,
GS25,문흥에이스점,편의점,"광주광역시 북구 문화소통로302번길 40, (문흥동)",35.18122526,126.9278042,광주,,,,,,
GS25,상무센트럴점,편의점,"광주광역시 서구 시청로 77, (치평동, 센트럴시티오피스텔)",35.15552532,126.8509621,광주,,,,,,
스타벅스,광주상무중앙로점,프렌차이즈,"광주광역시 서구 상무중앙로 46, (치평동)",35.1510535,126.8489617,광주,,,,,,
이디야,광주효천점,프렌차이즈,"광주광역시 남구 효우2로26번길 7, (행암동)",35.1024253,126.8887477,광주,,,,,,
GS25,산정초점,편의점,"광주광역시 광산구 용아로297번길 58-12, (산정동)",35.17074161,126.7999336,광주,,,,,,
GS25,광주중흥센타점,편의점,"광주광역시 북구 중흥로 157, (중흥동)",35.16193145,126.9111758,광주,,,,,,
GS25,백운주공점,편의점,"광주광역시 남구 독립로80번길 10-1, (백운동, 송촌파인힐)",35.14056352,126.9036254,광주,,,,,,
GS25,광주미라보점,편의점,"광주광역시 북구 월동로 36, (두암동)",35.17476464,126.9352224,광주,,,,,,
스타벅스,광주송정역점,프렌차이즈,"광주광역시 광산구 상무대로205번길 6, (송정동)",35.1380362,126.7914269,광주,,,,,,
GS25,두암햇살점,편의점,"광주광역시 북구 서방로 184, (두암동)",35.16861718,126.9321521,광주,,,,,,
이디야,광주봉선점,프렌차이즈,"광주광역시 남구 봉선중앙로 61, (봉선동)",35.12637177,126.9111995,광주,,,,,,
GS25,첨단원룸점,편의점,"광주광역시 광산구 첨단내촌로11번길 8-16, (월계동)",35.20895802,126.8366902,광주,,,,,,
GS25,수완세영점,편의점,"광주광역시 광산구 풍영로 294-23, (장덕동, 수완세영리첼아파트)",35.19905096,126.8170543,광주,,,,,,
GS25,광주예가점,편의점,"광주광역시 북구 서하로94번길 10, (용봉동, 쌍용예가)",35.18655845,126.8894591,광주,,,,,,
GS25,광주삼각점,편의점,"광주광역시 북구 설죽로370번길 16, (오치동)",35.19302311,126.9005163,광주,,,,,,
맥도날드,광주진월DT점,프렌차이즈,"광주광역시 남구 서문대로 697, (진월동)",35.12161259,126.8982513,광주,,,,,,
GS25,운남9단지점,편의점,"광주광역시 광산구 풍영로 63, (월곡동, 운남주공9단지)",35.17876183,126.8106954,광주,,,,,,
GS25,백운주공점,편의점,"광주광역시 남구 독립로80번길 10, (백운동)",35.14072366,126.9033928,광주,,,,,,
GS25,광주자연고점,편의점,"광주광역시 북구 능안로 21, (오치동)",35.18720436,126.9169875,광주,,,,,,
스타벅스,광주일곡점,프렌차이즈,"광주광역시 북구 설죽로 518, (일곡동)",35.20546713,126.8980863,광주,,,,,,
스타벅스,광주수완DT점,프렌차이즈,"광주광역시 광산구 임방울대로 487, (수완동)",35.20310869,126.81906,광주,,,,,,
GS25,조대자연대점,편의점,"광주광역시 동구 필문대로 309, (서석동)",35.14599393,126.9343901,광주,,,,,,
GS25,광주계림점,편의점,광주광역시 동구 경양로224번길 9-5,35.15765984,126.9153048,광주,,,,,,
GS25,첨단도휘점,편의점,"광주광역시 광산구 월계로 223-20, (쌍암동, 첨단도휘에드가2차)",35.21538186,126.8505366,광주,,,,,,
GS25,쌍촌중앙점,편의점,"광주광역시 서구 상무오월로 41-1, (쌍촌동)",35.15567613,126.8640866,광주,,,,,,
GS25,광산구청점,편의점,"광주광역시 광산구 광산로19번길 11, (송정동)",35.13866971,126.7934914,광주,,,,,,
이디야,광주충장로점,프렌차이즈,"광주광역시 동구 서석로 47, (충장로1가)",35.14691716,126.9185421,광주,,,,,,
이디야,광주화정점,프렌차이즈,"광주광역시 서구 화운로83번길 25, (화정동)",35.14689201,126.8781021,광주,,,,,,
이디야,광주수완신가점,프렌차이즈,"광주광역시 광산구 수등로94번길 8-5, (신가동)",35.18293717,126.8191872,광주,,,,,,
GS25,오치금호점,편의점,"광주광역시 북구 우치로 284, (오치동)",35.19014972,126.9057157,광주,,,,,,
GS25,하남성심병원점,편의점,"광주광역시 광산구 용아로 259, (산정동)",35.16639773,126.8009194,광주,,,,,,
GS25,용봉중앙점,편의점,"광주광역시 북구 고운로 24-3, 101동  (용봉동, 대화아파트)",35.18237762,126.9014941,광주,,,,,,
GS25,금호종원점,편의점,"광주광역시 서구 화개1로 59-2, (금호동, 종원팰리스빌아파트)",35.13131274,126.8536723,광주,,,,,,
GS25,각화글로벌점,편의점,"광주광역시 북구 월동로 92, (각화동)",35.17921165,126.9376346,광주,,,,,,
GS25,신안센터점,편의점,"광주광역시 북구 무등로202번길 1, (신안동)",35.16490168,126.9056918,광주,,,,,,
GS25,계림원룸점,편의점,"광주광역시 동구 무등로307번길 10-18, (계림동)",35.16265309,126.9182789,광주,,,,,,
GS25,두암주공점,편의점,"광주광역시 북구 삼정로 7, (두암동)",35.16528566,126.9346105,광주,,,,,,
GS25,첨단호반점,편의점,"광주광역시 광산구 월계로 203, (월계동)",35.21385078,126.8478233,광주,,,,,,
GS25,수완원룸점,편의점,"광주광역시 광산구 수완로50번길 55, (수완동)",35.18846298,126.8313058,광주,,,,,,
GS25,주월호반점,편의점,"광주광역시 남구 회서로22번길 19, (주월동)",35.12966872,126.8920643,광주,,,,,,
GS25,농성대남점,편의점,"광주광역시 서구 화정로279번길 26, (농성동)",35.15084627,126.8856095,광주,,,,,,
GS25,내방주공점,편의점,"광주광역시 서구 화운로193번길 23, (내방동)",35.15604956,126.8741569,광주,,,,,,
GS25,일곡금호점,편의점,"광주광역시 북구 설죽로 556, (일곡동)",35.2086383,126.8979007,광주,,,,,,
GS25,문흥센터점,편의점,"광주광역시 북구 서하로 365, (문흥동)",35.18645122,126.920467,광주,,,,,,
이디야,광주화정점,프렌차이즈,광주광역시 서구 화운로83번길 25-1,35.14690942,126.878036,광주,,,,,,
GS25,전남대학교점,편의점,"광주광역시 북구 자미로 68, (신안동)",35.17220639,126.905078,광주,,,,,,
이디야,광주충장로점,프렌차이즈,"광주광역시 동구 충장로 105-1, (충장로1가)",35.14704237,126.9184307,광주,,,,,,
GS25,광주역팔영점,편의점,"광주광역시 북구 자미로6번길 20, (신안동)",35.16596389,126.9045359,광주,,,,,,
GS25,두암에이스점,편의점,"광주광역시 북구 서방로107번길 102, (두암동)",35.17440699,126.9273778,광주,,,,,,
GS25,봉선무등점,편의점,"광주광역시 남구 용대로 112, (봉선동)",35.12620295,126.9185198,광주,,,,,,
GS25,두암타운점,편의점,"광주광역시 동구 밤실로 152-1, (산수동)",35.16098445,126.9354569,광주,,,,,,
스타벅스,광주방림DT점,프렌차이즈,"광주광역시 남구 대남대로 67, (방림동)",35.13491253,126.9177462,광주,,,,,,
이디야,수완점,프렌차이즈,"광주광역시 광산구 장덕로 48, (장덕동)",35.19465008,126.8149878,광주,,,,,,
GS25,학동주공점,편의점,"광주광역시 동구 남문로693번길 11, (학동, 학마을휴먼시아2차)",35.12976014,126.9282927,광주,,,,,,
GS25,충장아트점,편의점,"광주광역시 동구 중앙로 179, (충장로4가, 충장아트원)",35.14994621,126.9145511,광주,,,,,,
GS25,광주SK뷰점,편의점,"광주광역시 서구 마륵복개로 140, (치평동, 상무에스케이뷰)",35.14769171,126.8518514,광주,,,,,,
GS25,오치마을점,편의점,"광주광역시 북구 서하로316번길 10, (오치동)",35.18632076,126.914946,광주,,,,,,
이마트24,위드미광주가로수점,편의점,"광주광역시 동구 서석로 44, (광산동)",35.1465734,126.918404,광주,,,,,,
GS25,오치한전점,편의점,"광주광역시 북구 우치로231번길 9, (오치동)",35.18518596,126.9050356,광주,,,,,,
스타벅스,광주서문대로점,프렌차이즈,"광주광역시 남구 서문대로 665, (진월동)",35.1190292,126.8986481,광주,,,,,,
GS25,송정나비점,편의점,"광주광역시 광산구 송도로 307-1, (송정동)",35.1404772,126.8012339,광주,,,,,,
GS25,광주호반점,편의점,"광주광역시 동구 남문로 307, (월남동, 월남호반베르디움2차)",35.10080586,126.9383786,광주,,,,,,
GS25,진월한신점,편의점,"광주광역시 남구 광복마을4길 9, (진월동)",35.12051858,126.8968947,광주,,,,,,
스타벅스,광주서문대로점,프렌차이즈,"광주광역시 남구 서문대로 665, (진월동)",35.11926333,126.898623,광주,,,,,,
GS25,중흥마을점,편의점,"광주광역시 북구 신흥로 48, (중흥동)",35.17194977,126.9086052,광주,,,,,,
GS25,광주공군점,편의점,"광주광역시 광산구 송도로114번길 53, (황룡동)",35.11760561,126.790895,광주,,,,,,
이디야,광주상무롯데마트점,프렌차이즈,"광주광역시 서구 시청로 40, (치평동)",35.15235749,126.8524443,광주,,,,,,
스타벅스,광주지산유원지입구점,프렌차이즈,"광주광역시 동구 무등로 592, (산수동)",35.15447911,126.9409086,광주,,,,,,
GS25,운암아이파크점,편의점,"광주광역시 북구 서강로 77, (운암동, 운암산아이파크아파트)",35.17932385,126.8703449,광주,,,,,,
GS25,일곡오아시스점,편의점,"광주광역시 북구 일곡마을로 166, (일곡동)",35.21027116,126.8921236,광주,,,,,,
GS25,상무본점,편의점,"광주광역시 서구 상무중앙로78번길 5-2, (치평동)",35.15410446,126.8494126,광주,,,,,,
이마트24,24운남우방점,편의점,"광주광역시 광산구 임방울대로 154-24, (운남동, 우방아이유쉘)",35.1748298,126.8187775,광주,,,,,,
GS25,일곡사랑점,편의점,"광주광역시 북구 일곡로 80, (일곡동, 일곡청솔1차)",35.20715423,126.8962733,광주,,,,,,
이마트24,광주본촌점,편의점,"광주광역시 북구 하서로483번길 2, (본촌동)",35.21768962,126.8774582,광주,,,,,,
GS25,광주선운점,편의점,"광주광역시 광산구 선운중앙로 45, (선암동, 선운지구모아엘가)",35.149709,126.7779422,광주,,,,,,
이마트24,광주학동점,편의점,"광주광역시 동구 남문로 663, (학동)",35.12990473,126.9293551,광주,,,,,,
GS25,수완아뜨리움점,편의점,"광주광역시 광산구 장덕로 160, (수완동, 수완아뜨리움)",35.19660458,126.8259404,광주,,,,,,
GS25,일곡사랑점,편의점,"광주광역시 북구 일곡로 70, (일곡동)",35.20754027,126.8961034,광주,,,,,,
GS25,광주역,편의점,"광주광역시 북구 무등로 237, (중흥동)",35.16455986,126.9097687,광주,,,,,,
이디야,광주매월점,프렌차이즈,"광주광역시 서구 회재로 845, (매월동)",35.11979958,126.858189,광주,,,,,,
GS25,광주비엔날레점,편의점,"광주광역시 북구 비엔날레로 116, (용봉동)",35.18189932,126.8905545,광주,,,,,,
GS25,상무우미점,편의점,"광주광역시 서구 북촌길 51, (마륵동)",35.14250129,126.8501136,광주,,,,,,
스타벅스,광주흑석DT점,프렌차이즈,"광주광역시 광산구 사암로 367, (산정동)",35.17700274,126.8078008,광주,,,,,,
GS25,광주소촌점,편의점,"광주광역시 광산구 목련로 41, (산정동, 부영사랑으로2단지)",35.17333058,126.8019593,광주,,,,,,
GS25,광주삼성점,편의점,"광주광역시 광산구 임방울대로 142-12, (운남동, 삼성)",35.1719976,126.8195101,광주,,,,,,
이디야,광주운암중앙점,프렌차이즈,"광주광역시 북구 북문대로 167, (운암동)",35.18305498,126.8712484,광주,,,,,,
이디야,광주서방지오점,프렌차이즈,"광주광역시 북구 서암대로 315, (우산동)",35.16533,126.9182545,광주,,,,,,
이디야,광주화정현대점,프렌차이즈,"광주광역시 서구 군분로139번길 17, (화정동)",35.14366206,126.8865743,광주,,,,,,
GS25,동림푸른마을점,편의점,"광주광역시 북구 북문대로242번길 11, (동림동)",35.19024821,126.8654832,광주,,,,,,
이마트24,광주염주빌딩점,편의점,"광주광역시 서구 월드컵4강로42번길 59, (화정동)",35.14192594,126.8820659,광주,,,,,,
GS25,풍암삼능점,편의점,"광주광역시 서구 풍암순환로 86, (풍암동, 삼능남양아파트)",35.12075921,126.8798867,광주,,,,,,
이마트24,봉선무등점,편의점,"광주광역시 남구 용대로 114, (봉선동)",35.12640114,126.9185062,광주,,,,,,
GS25,쌍촌시영점,편의점,"광주광역시 서구 화정로 87, (쌍촌동)",35.14516486,126.8668555,광주,,,,,,
GS25,광주우산점,편의점,"광주광역시 광산구 우산로 120, (우산동)",35.15603692,126.813331,광주,,,,,,
이디야,광주진월점,프렌차이즈,"광주광역시 남구 광복마을길 97-1, (주월동)",35.12634558,126.8963443,광주,,,,,,
이디야,광주수완중앙점,프렌차이즈,"광주광역시 광산구 수완로 16, (수완동)",35.18655805,126.8291262,광주,,,,,,
이마트24,광주우산점,편의점,"광주광역시 북구 동문대로 71, (우산동)",35.17078909,126.9219255,광주,,,,,,
스타벅스,광주매곡DT점,프렌차이즈,"광주광역시 북구 설죽로 339, (매곡동)",35.1898608,126.8987033,광주,,,,,,
이마트24,광주육성점,편의점,"광주광역시 동구 필문대로263번길 13, (동명동)",35.14734895,126.9296096,광주,,,,,,
스타벅스,광주두암타운점,프렌차이즈,"광주광역시 북구 삼정로 4, (두암동)",35.16212811,126.9373848,광주,,,,,,
이디야,광주두암센트럴점,프렌차이즈,"광주광역시 북구 군왕로 51, (두암동)",35.16596556,126.9319782,광주,,,,,,
이마트24,광주돌고개역점,편의점,광주광역시 남구 월산로 153,35.15135159,126.8955129,광주,,,,,,
이마트24,주월광복촌점,편의점,"광주광역시 남구 서문대로749번길 11, (주월동)",35.12603103,126.8964473,광주,,,,,,
이마트24,광주용봉학사점,편의점,"광주광역시 북구 설죽로214번길 13, (용봉동)",35.17858358,126.8986029,광주,,,,,,
GS25,하남산단점,편의점,"광주광역시 광산구 임곡로 757, (도천동)",35.21854864,126.8125536,광주,,,,,,
GS25,금동중앙점,편의점,"광주광역시 동구 백서로 115-1, (금동)",35.14172135,126.918117,광주,,,,,,
이마트24,광주두암센트럴점,편의점,"광주광역시 북구 군왕로 51, (두암동)",35.16596556,126.9319782,광주,,,,,,
이마트24,광주운암대자로점,편의점,"광주광역시 북구 대자로 104, (운암동)",35.17295877,126.8838148,광주,,,,,,
이마트24,광주풍향점,편의점,"광주광역시 북구 참판로 39, (풍향동)",35.16242671,126.9293242,광주,,,,,,
이마트24,금호하이빌점,편의점,"광주광역시 서구 화운로220번길 8, (화정동)",35.15832085,126.878022,광주,,,,,,
이디야,광주봉선주월점,프렌차이즈,광주광역시 남구 봉선로 34,35.13022164,126.9033032,광주,,,,,,
이마트24,효천HC타워점,편의점,"광주광역시 남구 입하2안길 31, (임암동)",35.10588433,126.8748143,광주,,,,,,
이마트24,송정더솔점,편의점,"광주광역시 광산구 어등대로 711, (소촌동)",35.14202437,126.7945502,광주,,,,,,
나들가게,영암마트,편의점,"광주광역시 남구 제중로 35, (양림동)",35.13771988,126.9141648,광주,,,,,,
나들가게,평화마트,편의점,"광주광역시 서구 화정로 277, (농성동)",35.14889218,126.8867994,광주,,,,,,
이마트24,광주북부서점,편의점,"광주광역시 북구 서하로 174, (오치동)",35.18713673,126.8994867,광주,,,,,,
이마트24,광주고룡점,편의점,"광주광역시 광산구 임곡로 413, (고룡동)",35.20953606,126.7809232,광주,,,,,,
이마트24,수완지구점,편의점,"광주광역시 광산구 수완로50번길 12, (수완동)",35.18937409,126.829514,광주,,,,,,
이마트24,광주도천점,편의점,"광주광역시 광산구 도천남길 9, (도천동)",35.2084694,126.8169616,광주,,,,,,
이마트24,화개중앙점,편의점,"광주광역시 서구 화개중앙로 47, (금호동)",35.12431808,126.8565461,광주,,,,,,
이마트24,광주동부점,편의점,"광주광역시 동구 중앙로196번길 31-10, (대의동)",35.14887001,126.9191967,광주,,,,,,
이마트24,광주산수점,편의점,"광주광역시 동구 필문대로 154, (산수동)",35.15685473,126.9312082,광주,,,,,,
GS25,신창대라수점,편의점,"광주광역시 광산구 장신로 326, (신창동, 대라수아파트)",35.19279846,126.8453865,광주,,,,,,
이마트24,첨단메디케어점,편의점,"광주광역시 광산구 월계로 223-8, (쌍암동, 쌍암중흥에스클래스리버시티)",35.2139671,126.8505785,광주,,,,,,
이마트24,조선대후문점,편의점,"광주광역시 동구 필문대로273번길 24, (지산동)",35.14585534,126.9299144,광주,,,,,,
이마트24,광주남구청점,편의점,"광주광역시 남구 봉선로 1, (주월동)",35.13290031,126.9024773,광주,,,,,,
이디야,광주매월점,프렌차이즈,"광주광역시 서구 화개중앙로87번길 6, (매월동)",35.12685672,126.8523853,광주,,,,,,
이디야,무등산점,프렌차이즈,"광주광역시 동구 증심사길30번길 5, (운림동)",35.13386812,126.9559008,광주,,,,,,
스타벅스,광주화정DT,프렌차이즈,광주광역시 서구 군분로245번길 12,35.15226313,126.879927,광주,,,,,,
이마트24,광주선암점,편의점,"광주광역시 광산구 선운로20번길 40, (선암동)",35.14684018,126.7750221,광주,,,,,,
이마트24,매곡대광점,편의점,"광주광역시 북구 하백로6번길 12, (매곡동, 매곡대광로제비앙)",35.18789784,126.8920101,광주,,,,,,
이마트24,광주비아점,편의점,"광주광역시 광산구 비아로62번길 12, (도천동, 중흥2차)",35.21982344,126.8194001,광주,,,,,,
이마트24,광주삼각타운점,편의점,"광주광역시 북구 송해로 27, (삼각동)",35.20104752,126.9007486,광주,,,,,,
