브랜드명,지점명,업체유형,도로명주소,위도,경도,지역,ID,연락처,주차시설,평점,판매자ID,판매상품목록
이마트24,송도에이스점,편의점,"인천광역시 연수구 신송로 170, (송도동)",37.39884232,126.6488918,인천,,,,,,
이마트24,주안인주대로점,편의점,"인천광역시 미추홀구 인주대로292번길 14, (주안동)",37.45145271,126.668651,인천,,,,,,
이마트24,원당드림점,편의점,"인천광역시 서구 원당대로819번길 39, (원당동, 드림힐)",37.59640349,126.694767,인천,,,,,,
이디야,인천강화점,프렌차이즈,"인천광역시 강화군 강화읍 강화대로 392, (관청리)",37.74550279,126.4876115,인천,,,,,,
버거킹,인천만수역점,프렌차이즈,"인천광역시 남동구 구월로 376, (만수동)",37.45470252,126.7322938,인천,,,,,,
이디야,대성베르힐점,프렌차이즈,"인천광역시 서구 새오개로111번안길 31, (신현동)",37.52241056,126.6648344,인천,,,,,,
이디야,블루텍점,프렌차이즈,"인천광역시 서구 보듬6로 10, (오류동)",37.59500328,126.6138507,인천,,,,,,
스타벅스,인천구월아시아드점,프렌차이즈,"인천광역시 남동구 인하로 556, (구월동)",37.44267678,126.708449,인천,,,,,,
GS25,굴포빌리지점,편의점,"인천광역시 부평구 장제로249번길 27, (갈산동)",37.50780728,126.7295753,인천,,,,,,
이디야,스타점,프렌차이즈,"인천광역시 연수구 송도국제대로 157, (송도동)",37.38049687,126.6567749,인천,,,,,,
GS25,검암승학점,편의점,"인천광역시 서구 승학로382번길 1, (검암동)",37.55581698,126.6733266,인천,,,,,,
이마트24,부평장제로점,편의점,"인천광역시 부평구 장제로205번길 56, (부평동)",37.50417363,126.7276689,인천,,,,,,
이마트24,신현염곡로점,편의점,"인천광역시 서구 염곡로 354, (신현동)",37.51618679,126.6690288,인천,,,,,,
GS25,계양하나,편의점,"인천광역시 계양구 주부토로 387, (작전동)",37.5288405,126.7290376,인천,,,,,,
이디야,재능대점,프렌차이즈,"인천광역시 미추홀구 송림로 175, (도화동)",37.4776386,126.6537151,인천,,,,,,
이마트24,구월문화로점,편의점,"인천광역시 남동구 문화로115번길 52, (구월동)",37.44974456,126.6964721,인천,,,,,,
이디야,인천도림점,프렌차이즈,"인천광역시 남동구 논고개로 311-1, (도림동)",37.41822021,126.7281757,인천,,,,,,
이마트24,인하대점,편의점,"인천광역시 미추홀구 인하로 71-1, (용현동)",37.4514671,126.6563883,인천,,,,,,
스타벅스,송도트리플R점,프렌차이즈,"인천광역시 연수구 송도과학로16번길 33-3, (송도동)",37.37985032,126.6609415,인천,,,,,,
이마트24,석모도점,편의점,"인천광역시 강화군 삼산면 삼산남로 824, (매음리)",37.68556873,126.3179243,인천,,,,,,
이마트24,동인천역점,편의점,"인천광역시 중구 우현로87번길 2, (인현동)",37.47477721,126.6305339,인천,,,,,,
이마트24,연수현대점,편의점,"인천광역시 연수구 원인재로 56, (동춘동, 현대아파트)",37.40349044,126.6758591,인천,,,,,,
이마트24,논현고잔점,편의점,"인천광역시 남동구 논현고잔로88번길 19, (고잔동)",37.3908803,126.7138102,인천,,,,,,
이마트24,구월클로버점,편의점,"인천광역시 남동구 호구포로764번길 92, (구월동)",37.45015491,126.7241655,인천,,,,,,
이마트24,송도아트윈점,편의점,"인천광역시 연수구 인천타워대로 253-25, (송도동, 송도아트윈푸르지오)",37.39284126,126.6316422,인천,,,,,,
이마트24,영종메가스타점,편의점,"인천광역시 중구 신도시남로142번길 6, (운서동)",37.49341129,126.4915568,인천,,,,,,
이마트24,주안월드스테이트점,편의점,"인천광역시 미추홀구 경원대로 884, (주안동, 주안더월드스테이트)",37.46246565,126.6947026,인천,,,,,,
이마트24,연수로데오점,편의점,"인천광역시 연수구 용담로 136, (연수동)",37.4135482,126.6792742,인천,,,,,,
GS25,중구도원점,편의점,"인천광역시 중구 도원로26번길 27, (도원동)",37.46578443,126.638283,인천,,,,,,
GS25,효성어울림점,편의점,"인천광역시 계양구 새벌로 89, (효성동, 성지)",37.52481376,126.7157905,인천,,,,,,
GS25,송도트리플점,편의점,"인천광역시 연수구 송도과학로16번길 33-3, (송도동)",37.37985032,126.6609415,인천,,,,,,
이마트24,인천동구송림점,편의점,"인천광역시 동구 방축로 191, (송림동)",37.47978604,126.6650958,인천,,,,,,
GS25,동구금곡점,편의점,"인천광역시 동구 금곡로 47, (금곡동)",37.47358271,126.641013,인천,,,,,,
이마트24,구월드림점,편의점,"인천광역시 남동구 문화로169번길 43, (구월동, 구월타운)",37.45491306,126.6977952,인천,,,,,,
GS25,갈산중앙점,편의점,"인천광역시 부평구 주부토로145번길 8, (갈산동)",37.50830296,126.7254046,인천,,,,,,
GS25,옥련쌍용점,편의점,"인천광역시 연수구 청량로184번길 48, (옥련동)",37.4250532,126.6543975,인천,,,,,,
탐앤탐스,왕산점,프렌차이즈,"인천광역시 중구 용유서로423번길 9-1, (을왕동)",37.45587302,126.3706086,인천,,,,,,
이마트24,구월소망점,편의점,"인천광역시 남동구 문화서로23번길 15, (구월동)",37.44766649,126.6951407,인천,,,,,,
이디야,인천가좌진주점,프렌차이즈,"인천광역시 서구 장고개로337번길 18-3, (가좌동)",37.49312142,126.6843877,인천,,,,,,
이마트24,부평동암성진점,편의점,"인천광역시 부평구 백범로468번길 7-1, (십정동, 성진아트빌)",37.46900606,126.6995064,인천,,,,,,
이마트24,남동공단점,편의점,"인천광역시 남동구 앵고개로 448, (고잔동)",37.39795809,126.6896107,인천,,,,,,
이마트24,연수타운점,편의점,"인천광역시 연수구 새말로46번길 17-3, (연수동)",37.42087389,126.6752706,인천,,,,,,
이마트24,부평청천서울점,편의점,"인천광역시 부평구 부평북로 136-1, (청천동)",37.52231533,126.7081181,인천,,,,,,
이마트24,부평동암남부점,편의점,"인천광역시 부평구 동암남로 30, (십정동)",37.47042922,126.7068525,인천,,,,,,
이마트24,왕산해수욕장점,편의점,"인천광역시 중구 용유서로423번길 9-1, (을왕동)",37.45587302,126.3706086,인천,,,,,,
이마트24,검암2단지점,편의점,"인천광역시 서구 승학로 536, (검암동)",37.56587389,126.6790908,인천,,,,,,
이마트24,부평굴포천점,편의점,"인천광역시 부평구 장제로249번길 10-2, (갈산동)",37.50791038,126.7307837,인천,,,,,,
이마트24,구월남로점,편의점,"인천광역시 남동구 구월남로354번길 14, (만수동)",37.45098932,126.7288529,인천,,,,,,
이마트24,만수타운점,편의점,"인천광역시 남동구 만수서로21번길 5, (만수동)",37.46081481,126.728404,인천,,,,,,
이마트24,부개주공1단지점,편의점,"인천광역시 부평구 충선로 176-5, (부개동)",37.50509977,126.7367239,인천,,,,,,
이마트24,구월아시아드5단지점,편의점,"인천광역시 남동구 인하로 617, (구월동)",37.44312248,126.7154478,인천,,,,,,
스타벅스,인천송도DT점,프렌차이즈,"인천광역시 연수구 하모니로 136, (송도동)",37.38480525,126.6442657,인천,,,,,,
이마트24,청라봄점,편의점,"인천광역시 서구 청라커낼로288번길 8-10, (청라동)",37.5333191,126.6455981,인천,,,,,,
이마트24,연수푸르지오점,편의점,"인천광역시 연수구 벚꽃로 130-4, (연수동, 연수푸르지오2단지)",37.41639303,126.6790548,인천,,,,,,
이디야,홈플러스인천연수점,프렌차이즈,"인천광역시 연수구 청능대로 210, (동춘동)",37.40598276,126.6836088,인천,,,,,,
GS25,학익늘봄점,편의점,"인천광역시 미추홀구 한나루로403번길 105, (학익동)",37.4453366,126.6592553,인천,,,,,,
